,open,low,high,close,price_change,change_percent,date,shamsi_date
32,"15,980","15,980","15,980","15,980",10,0.06%,2012/01/05,1390/10/15
33,"15,970","15,970","15,970","15,970",580,3.63%,2012/01/07,1390/10/17
34,"16,550","16,550","16,550","16,550",350,2.11%,2012/01/08,1390/10/18
35,"16,900","16,900","16,900","16,900",-,-,2012/01/09,1390/10/19
36,"16,900","16,900","16,900","16,900",20,0.12%,2012/01/10,1390/10/20
37,"16,920","16,920","16,920","16,920",30,0.18%,2012/01/11,1390/10/21
38,"16,950","16,950","16,950","16,950",50,0.3%,2012/01/12,1390/10/22
39,"16,900","16,900","16,900","16,900",500,2.96%,2012/01/16,1390/10/26
40,"17,400","17,400","17,400","17,400",800,4.6%,2012/01/17,1390/10/27
41,"18,200","18,200","18,200","18,200",-,-,2012/01/18,1390/10/28
42,"18,200","18,200","18,200","18,200",800,4.4%,2012/01/19,1390/10/29
43,"19,000","19,000","19,000","19,000",2000,10.53%,2012/01/21,1390/11/01
44,"21,000","21,000","21,000","21,000",2000,10.53%,2012/01/23,1390/11/03
45,"19,000","19,000","19,000","19,000",2000,11.76%,2012/01/25,1390/11/05
46,"17,000","17,000","17,000","17,000",700,4.12%,2012/01/26,1390/11/06
47,"17,700","17,700","17,700","17,700",600,3.39%,2012/01/28,1390/11/08
48,"18,300","18,300","18,300","18,300",-,-,2012/01/29,1390/11/09
49,"18,300","18,300","18,300","18,300",-,-,2012/01/30,1390/11/10
50,"18,300","18,300","18,300","18,300",550,3.1%,2012/02/01,1390/11/12
51,"17,750","17,750","17,750","17,750",750,4.23%,2012/02/04,1390/11/15
52,"18,500","18,500","18,500","18,500",300,1.62%,2012/02/05,1390/11/16
53,"18,800","18,800","18,800","18,800",100,0.53%,2012/02/06,1390/11/17
54,"18,900","18,900","18,900","18,900",300,1.59%,2012/02/07,1390/11/18
55,"19,200","19,200","19,200","19,200",200,1.04%,2012/02/08,1390/11/19
56,"19,400","19,400","19,400","19,400",400,2.11%,2012/02/12,1390/11/23
57,"19,000","19,000","19,000","19,000",350,1.84%,2012/02/13,1390/11/24
58,"19,350","19,350","19,350","19,350",150,0.78%,2012/02/14,1390/11/25
59,"19,500","19,500","19,500","19,500",100,0.51%,2012/02/15,1390/11/26
60,"19,600","19,600","19,600","19,600",200,1.03%,2012/02/16,1390/11/27
61,"19,400","19,400","19,400","19,400",200,1.04%,2012/02/18,1390/11/29
62,"19,200","19,200","19,200","19,200",200,1.04%,2012/02/19,1390/11/30
63,"19,400","19,400","19,400","19,400",50,0.26%,2012/02/20,1390/12/01
64,"19,450","19,450","19,450","19,450",100,0.52%,2012/02/21,1390/12/02
65,"19,350","19,350","19,350","19,350",-,-,2012/02/22,1390/12/03
66,"19,350","19,350","19,350","19,350",50,0.26%,2012/02/23,1390/12/04
67,"19,300","19,300","19,300","19,300",600,3.21%,2012/02/26,1390/12/07
68,"18,700","18,700","18,700","18,700",200,1.08%,2012/02/27,1390/12/08
69,"18,500","18,500","18,500","18,500",700,3.78%,2012/02/28,1390/12/09
70,"19,200","19,200","19,200","19,200",50,0.26%,2012/02/29,1390/12/10
71,"19,250","19,250","19,250","19,250",-,-,2012/03/01,1390/12/11
72,"19,250","19,250","19,250","19,250",250,1.32%,2012/03/03,1390/12/13
73,"19,000","19,000","19,000","19,000",100,0.53%,2012/03/04,1390/12/14
74,"19,100","19,100","19,100","19,100",150,0.79%,2012/03/05,1390/12/15
75,"18,950","18,950","18,950","18,950",100,0.53%,2012/03/06,1390/12/16
76,"18,850","18,850","18,850","18,850",150,0.8%,2012/03/07,1390/12/17
77,"19,000","19,000","19,000","19,000",200,1.06%,2012/03/08,1390/12/18
78,"18,800","18,800","18,800","18,800",100,0.53%,2012/03/10,1390/12/20
79,"18,700","18,700","18,700","18,700",150,0.8%,2012/03/11,1390/12/21
80,"18,850","18,850","18,850","18,850",50,0.27%,2012/03/12,1390/12/22
81,"18,800","18,800","18,800","18,800",200,1.08%,2012/03/13,1390/12/23
82,"18,600","18,600","18,600","18,600",100,0.54%,2012/03/14,1390/12/24
83,"18,500","18,500","18,500","18,500",750,4.05%,2012/03/15,1390/12/25
84,"19,250","19,250","19,250","19,250",100,0.52%,2012/03/17,1390/12/27
85,"19,150","19,150","19,150","19,150",250,1.32%,2012/03/18,1390/12/28
86,"18,900","18,900","18,900","18,900",100,0.53%,2012/03/25,1391/01/06
87,"19,000","19,000","19,000","19,000",200,1.05%,2012/03/26,1391/01/07
88,"19,200","19,200","19,200","19,200",-,-,2012/03/28,1391/01/09
89,"19,200","19,200","19,200","19,200",80,0.42%,2012/03/29,1391/01/10
90,"19,120","19,120","19,120","19,120",120,0.63%,2012/04/02,1391/01/14
91,"19,000","19,000","19,000","19,000",50,0.26%,2012/04/03,1391/01/15
92,"18,950","18,950","18,950","18,950",50,0.26%,2012/04/04,1391/01/16
93,"19,000","19,000","19,000","19,000",100,0.53%,2012/04/05,1391/01/17
94,"19,100","19,100","19,100","19,100",90,0.47%,2012/04/07,1391/01/19
95,"19,010","19,010","19,010","19,010",10,0.05%,2012/04/08,1391/01/20
96,"19,000","19,000","19,000","19,000",350,1.88%,2012/04/09,1391/01/21
97,"18,650","18,650","18,650","18,650",150,0.8%,2012/04/10,1391/01/22
98,"18,800","18,800","18,800","18,800",40,0.21%,2012/04/11,1391/01/23
99,"18,840","18,840","18,840","18,840",40,0.21%,2012/04/12,1391/01/24
100,"18,800","18,800","18,800","18,800",1500,8.67%,2012/04/14,1391/01/26
101,"17,300","17,300","17,300","17,300",500,2.89%,2012/04/15,1391/01/27
102,"17,800","17,800","17,800","17,800",200,1.12%,2012/04/16,1391/01/28
103,"18,000","18,000","18,000","18,000",240,1.33%,2012/04/17,1391/01/29
104,"18,240","18,240","18,240","18,240",60,0.33%,2012/04/18,1391/01/30
105,"18,180","18,180","18,180","18,180",150,0.83%,2012/04/19,1391/01/31
106,"18,030","18,030","18,030","18,030",80,0.45%,2012/04/21,1391/02/02
107,"17,950","17,950","17,950","17,950",160,0.9%,2012/04/22,1391/02/03
108,"17,790","17,790","17,790","17,790",210,1.19%,2012/04/23,1391/02/04
109,"17,580","17,580","17,580","17,580",100,0.57%,2012/04/24,1391/02/05
110,"17,480","17,480","17,480","17,480",830,4.98%,2012/04/26,1391/02/07
111,"16,650","16,650","16,650","16,650",690,4.14%,2012/04/28,1391/02/09
112,"17,340","17,340","17,340","17,340",90,0.52%,2012/04/29,1391/02/10
113,"17,250","17,250","17,250","17,250",150,0.88%,2012/04/30,1391/02/11
114,"17,100","17,100","17,100","17,100",10,0.06%,2012/05/01,1391/02/12
115,"17,090","17,090","17,090","17,090",40,0.23%,2012/05/02,1391/02/13
116,"17,050","17,050","17,050","17,050",270,1.61%,2012/05/03,1391/02/14
117,"16,780","16,780","16,780","16,780",60,0.36%,2012/05/05,1391/02/16
118,"16,720","16,720","16,720","16,720",80,0.48%,2012/05/06,1391/02/17
119,"16,640","16,640","16,640","16,640",90,0.54%,2012/05/07,1391/02/18
120,"16,550","16,550","16,550","16,550",50,0.3%,2012/05/08,1391/02/19
121,"16,500","16,500","16,500","16,500",310,1.91%,2012/05/09,1391/02/20
122,"16,190","16,190","16,190","16,190",300,1.89%,2012/05/10,1391/02/21
123,"15,890","15,890","15,890","15,890",140,0.89%,2012/05/12,1391/02/23
124,"15,750","15,750","15,750","15,750",500,3.17%,2012/05/13,1391/02/24
125,"16,250","16,250","16,250","16,250",440,2.71%,2012/05/14,1391/02/25
126,"16,690","16,690","16,690","16,690",310,1.89%,2012/05/15,1391/02/26
127,"16,380","16,380","16,380","16,380",270,1.65%,2012/05/16,1391/02/27
128,"16,650","16,650","16,650","16,650",200,1.2%,2012/05/17,1391/02/28
129,"16,850","16,850","16,850","16,850",90,0.54%,2012/05/19,1391/02/30
130,"16,760","16,760","16,760","16,760",90,0.54%,2012/05/20,1391/02/31
131,"16,850","16,850","16,850","16,850",160,0.96%,2012/05/21,1391/03/01
132,"16,690","16,690","16,690","16,690",20,0.12%,2012/05/22,1391/03/02
133,"16,710","16,710","16,710","16,710",890,5.33%,2012/05/23,1391/03/03
134,"17,600","17,600","17,600","17,600",70,0.4%,2012/05/24,1391/03/04
135,"17,670","17,670","17,670","17,670",470,2.73%,2012/05/26,1391/03/06
136,"17,200","17,200","17,200","17,200",100,0.58%,2012/05/27,1391/03/07
137,"17,300","17,300","17,300","17,300",300,1.73%,2012/05/28,1391/03/08
138,"17,600","17,600","17,600","17,600",80,0.45%,2012/05/29,1391/03/09
139,"17,680","17,680","17,680","17,680",20,0.11%,2012/05/30,1391/03/10
140,"17,700","17,700","17,700","17,700",70,0.4%,2012/05/31,1391/03/11
141,"17,770","17,770","17,770","17,770",90,0.51%,2012/06/02,1391/03/13
142,"17,680","17,680","17,680","17,680",20,0.11%,2012/06/05,1391/03/16
143,"17,700","17,700","17,700","17,700",150,0.85%,2012/06/06,1391/03/17
144,"17,850","17,850","17,850","17,850",400,2.24%,2012/06/07,1391/03/18
145,"18,250","18,250","18,250","18,250",40,0.22%,2012/06/09,1391/03/20
146,"18,210","18,210","18,210","18,210",60,0.33%,2012/06/10,1391/03/21
147,"18,150","18,150","18,150","18,150",250,1.4%,2012/06/11,1391/03/22
148,"17,900","17,900","17,900","17,900",300,1.7%,2012/06/12,1391/03/23
149,"17,600","17,600","17,600","17,600",200,1.14%,2012/06/13,1391/03/24
150,"17,800","17,800","17,800","17,800",50,0.28%,2012/06/14,1391/03/25
151,"17,850","17,850","17,850","17,850",150,0.84%,2012/06/16,1391/03/27
152,"18,000","18,000","18,000","18,000",100,0.56%,2012/06/17,1391/03/28
153,"18,100","18,100","18,100","18,100",180,0.99%,2012/06/19,1391/03/30
154,"18,280","18,280","18,280","18,280",20,0.11%,2012/06/20,1391/03/31
155,"18,300","18,300","18,300","18,300",500,2.73%,2012/06/21,1391/04/01
156,"18,800","18,800","18,800","18,800",250,1.33%,2012/06/23,1391/04/03
157,"19,050","19,050","19,050","19,050",100,0.53%,2012/06/24,1391/04/04
158,"18,950","18,950","18,950","18,950",250,1.32%,2012/06/25,1391/04/05
159,"19,200","19,200","19,200","19,200",200,1.04%,2012/06/26,1391/04/06
160,"19,400","19,400","19,400","19,400",750,3.87%,2012/06/27,1391/04/07
161,"20,150","20,150","20,150","20,150",-,-,2012/06/28,1391/04/08
162,"20,150","20,150","20,150","20,150",210,1.05%,2012/06/29,1391/04/09
163,"19,800","19,520","20,000","19,940",410,2.1%,2012/06/30,1391/04/10
164,"19,890","19,520","19,890","19,530",100,0.51%,2012/07/01,1391/04/11
165,"19,460","19,280","19,560","19,430",330,1.7%,2012/07/02,1391/04/12
166,"19,410","19,400","19,760","19,760",80,0.41%,2012/07/03,1391/04/13
167,"19,800","19,610","19,830","19,680",220,1.13%,2012/07/04,1391/04/14
168,"19,580","19,410","19,600","19,460",360,1.88%,2012/07/07,1391/04/17
169,"19,390","19,040","19,390","19,100",30,0.16%,2012/07/08,1391/04/18
170,"19,020","18,810","19,160","19,130",230,1.2%,2012/07/09,1391/04/19
171,"19,200","19,200","19,460","19,360",220,1.15%,2012/07/10,1391/04/20
172,"19,330","19,100","19,340","19,140",80,0.42%,2012/07/11,1391/04/21
173,"19,170","19,150","19,240","19,220",70,0.37%,2012/07/12,1391/04/22
174,"19,350","19,150","19,350","19,150",130,0.68%,2012/07/14,1391/04/24
175,"19,130","19,010","19,130","19,020",180,0.95%,2012/07/15,1391/04/25
176,"18,900","18,900","19,200","19,200",110,0.58%,2012/07/16,1391/04/26
177,"19,280","19,090","19,280","19,090",60,0.31%,2012/07/17,1391/04/27
178,"19,040","19,030","19,220","19,150",50,0.26%,2012/07/18,1391/04/28
179,"19,140","19,080","19,140","19,100",10,0.05%,2012/07/19,1391/04/29
180,"19,080","19,030","19,100","19,090",100,0.53%,2012/07/21,1391/04/31
181,"19,070","18,980","19,080","18,990",90,0.47%,2012/07/22,1391/05/01
182,"18,960","18,960","19,090","19,080",130,0.68%,2012/07/23,1391/05/02
183,"19,100","19,100","19,230","19,210",80,0.42%,2012/07/24,1391/05/03
184,"19,200","19,200","19,340","19,290",280,1.45%,2012/07/25,1391/05/04
185,"19,350","19,350","19,600","19,570",130,0.66%,2012/07/26,1391/05/05
186,"19,600","19,600","19,740","19,700",230,1.18%,2012/07/28,1391/05/07
187,"19,650","19,420","19,650","19,470",210,1.08%,2012/07/29,1391/05/08
188,"19,500","19,500","19,680","19,680",30,0.15%,2012/07/30,1391/05/09
189,"19,710","19,630","19,710","19,710",360,1.83%,2012/07/31,1391/05/10
190,"19,820","19,800","20,080","20,070",120,0.6%,2012/08/01,1391/05/11
191,"20,080","20,080","20,250","20,190",110,0.55%,2012/08/02,1391/05/12
192,"20,070","20,020","20,170","20,080",360,1.79%,2012/08/04,1391/05/14
193,"20,040","20,040","20,480","20,440",1020,4.99%,2012/08/05,1391/05/15
194,"20,700","20,700","21,550","21,460",520,2.42%,2012/08/06,1391/05/16
195,"21,800","21,570","22,100","21,980",1130,5.42%,2012/08/07,1391/05/17
196,"21,970","20,850","21,970","20,850",100,0.48%,2012/08/08,1391/05/18
197,"20,700","20,570","20,950","20,950",350,1.67%,2012/08/09,1391/05/19
198,"20,800","20,800","21,350","21,300",180,0.85%,2012/08/11,1391/05/21
199,"21,390","21,370","21,520","21,480",180,0.85%,2012/08/12,1391/05/22
200,"21,400","21,290","21,410","21,300",90,0.42%,2012/08/13,1391/05/23
201,"21,290","21,210","21,310","21,210",140,0.66%,2012/08/14,1391/05/24
202,"21,230","21,070","21,240","21,070",190,0.9%,2012/08/15,1391/05/25
203,"21,110","21,060","21,260","21,260",60,0.28%,2012/08/16,1391/05/26
204,"21,300","21,200","21,320","21,200",90,0.42%,2012/08/18,1391/05/28
205,"21,210","21,180","21,290","21,290",70,0.33%,2012/08/21,1391/05/31
206,"21,360","21,290","21,360","21,360",270,1.26%,2012/08/22,1391/06/01
207,"21,420","21,420","21,690","21,630",310,1.43%,2012/08/23,1391/06/02
208,"21,830","21,820","22,100","21,940",210,0.97%,2012/08/25,1391/06/04
209,"22,000","21,650","22,000","21,730",230,1.06%,2012/08/26,1391/06/05
210,"21,750","21,720","21,960","21,960",20,0.09%,2012/08/27,1391/06/06
211,"21,930","21,930","21,940","21,940",-,-,2012/08/28,1391/06/07
212,"21,930","21,930","21,950","21,940",140,0.64%,2012/08/29,1391/06/08
213,"21,850","21,770","21,850","21,800",210,0.97%,2012/09/01,1391/06/11
214,"21,780","21,590","21,780","21,590",140,0.65%,2012/09/02,1391/06/12
215,"21,500","21,330","21,730","21,730",90,0.41%,2012/09/03,1391/06/13
216,"21,820","21,750","21,910","21,820",360,1.65%,2012/09/04,1391/06/14
217,"21,820","21,810","22,190","22,180",30,0.14%,2012/09/05,1391/06/15
218,"22,370","22,210","22,500","22,210",810,3.65%,2012/09/06,1391/06/16
219,"22,500","22,500","23,020","23,020",1460,6.34%,2012/09/08,1391/06/18
220,"23,140","23,140","24,480","24,480",1120,4.58%,2012/09/09,1391/06/19
221,"24,900","24,900","26,300","25,600",850,3.43%,2012/09/10,1391/06/20
222,"25,200","24,250","25,200","24,750",840,3.51%,2012/09/11,1391/06/21
223,"23,900","23,820","24,000","23,910",570,2.38%,2012/09/13,1391/06/23
224,"23,850","23,850","24,480","24,480",10,0.04%,2012/09/15,1391/06/25
225,"24,350","24,320","24,550","24,470",460,1.88%,2012/09/16,1391/06/26
226,"24,470","24,470","25,240","24,930",570,2.34%,2012/09/17,1391/06/27
227,"24,700","24,300","24,820","24,360",80,0.33%,2012/09/18,1391/06/28
228,"24,210","23,990","24,360","24,280",100,0.41%,2012/09/19,1391/06/29
229,"24,340","24,340","24,410","24,380",310,1.27%,2012/09/20,1391/06/30
230,"24,740","24,370","24,740","24,690",70,0.28%,2012/09/22,1391/07/01
231,"24,660","24,510","24,780","24,760",440,1.78%,2012/09/23,1391/07/02
232,"24,600","24,600","25,300","25,200",280,1.11%,2012/09/24,1391/07/03
233,"25,310","25,310","26,530","25,480",820,3.22%,2012/09/25,1391/07/04
234,"26,150","26,120","26,460","26,300",600,2.28%,2012/09/26,1391/07/05
235,"26,760","26,760","26,900","26,900",1540,5.72%,2012/09/27,1391/07/06
236,"27,160","27,160","28,500","28,440",1360,4.78%,2012/09/29,1391/07/08
237,"29,600","29,410","29,800","29,800",4900,16.44%,2012/09/30,1391/07/09
238,"29,680","29,680","34,700","34,700",1400,4.03%,2012/10/01,1391/07/10
239,"33,300","33,300","36,100","36,100",2100,6.18%,2012/10/02,1391/07/11
240,"35,700","30,000","36,300","34,000",4000,13.33%,2012/10/03,1391/07/12
241,"31,000","29,600","32,000","30,000",300,1%,2012/10/04,1391/07/13
242,"29,000","28,500","31,500","30,300",300,1%,2012/10/06,1391/07/15
243,"29,800","28,500","31,200","30,000",3400,11.33%,2012/10/07,1391/07/16
244,"30,670","30,670","33,400","33,400",400,1.21%,2012/10/08,1391/07/17
245,"34,000","33,000","34,500","33,000",-,-,2012/10/09,1391/07/18
246,"32,200","31,250","33,500","33,000",250,0.76%,2012/10/10,1391/07/19
247,"33,000","33,000","33,450","33,250",700,2.11%,2012/10/11,1391/07/20
248,"33,950","33,950","33,950","33,950",50,0.15%,2012/10/13,1391/07/22
249,"33,700","33,500","34,200","34,000",1200,3.53%,2012/10/14,1391/07/23
250,"34,600","34,600","35,400","35,200",800,2.27%,2012/10/15,1391/07/24
251,"36,000","36,000","36,000","36,000",2650,7.95%,2012/10/16,1391/07/25
252,"33,350","33,350","33,350","33,350",1950,5.85%,2012/10/17,1391/07/26
253,"33,350","33,350","36,000","35,300",700,1.98%,2012/10/18,1391/07/27
254,"36,000","36,000","36,000","36,000",600,1.69%,2012/10/20,1391/07/29
255,"35,500","35,000","35,500","35,400",600,1.69%,2012/10/21,1391/07/30
256,"36,000","36,000","36,000","36,000",3300,10.09%,2012/10/22,1391/08/01
257,"33,000","32,700","33,000","32,700",1300,3.98%,2012/10/23,1391/08/02
258,"34,000","34,000","34,000","34,000",-,-,2012/10/24,1391/08/03
259,"34,000","34,000","34,000","34,000",-,-,2012/10/25,1391/08/04
260,"34,000","34,000","34,000","34,000",600,1.8%,2012/10/26,1391/08/05
261,"33,400","33,400","33,400","33,400",500,1.52%,2012/10/27,1391/08/06
262,"32,900","32,900","32,900","32,900",500,1.52%,2012/10/28,1391/08/07
263,"33,400","33,400","33,400","33,400",400,1.21%,2012/10/29,1391/08/08
264,"33,000","33,000","33,000","33,000",100,0.3%,2012/10/30,1391/08/09
265,"32,900","32,900","32,900","32,900",-,-,2012/10/31,1391/08/10
266,"32,900","32,900","32,900","32,900",-,-,2012/11/01,1391/08/11
267,"32,900","32,900","32,900","32,900",-,-,2012/11/02,1391/08/12
268,"32,900","32,900","32,900","32,900",3400,11.53%,2012/11/03,1391/08/13
269,"31,000","29,500","31,000","29,500",-,-,2012/11/04,1391/08/14
270,"29,500","29,500","29,500","29,500",2500,8.47%,2012/11/05,1391/08/15
271,"32,000","32,000","32,000","32,000",200,0.63%,2012/11/06,1391/08/16
272,"31,800","31,800","31,800","31,800",-,-,2012/11/07,1391/08/17
273,"31,800","31,800","31,800","31,800",-,-,2012/11/08,1391/08/18
274,"31,800","31,800","31,800","31,800",800,2.58%,2012/11/09,1391/08/19
275,"31,000","31,000","31,000","31,000",300,0.98%,2012/11/10,1391/08/20
276,"30,700","30,700","30,700","30,700",200,0.66%,2012/11/11,1391/08/21
277,"30,500","30,500","30,500","30,500",500,1.67%,2012/11/12,1391/08/22
278,"30,000","30,000","30,000","30,000",200,0.67%,2012/11/13,1391/08/23
279,"29,800","29,800","29,800","29,800",-,-,2012/11/14,1391/08/24
280,"29,800","29,800","29,800","29,800",-,-,2012/11/15,1391/08/25
281,"29,800","29,800","29,800","29,800",400,1.36%,2012/11/16,1391/08/26
282,"29,400","29,400","29,400","29,400",900,3.16%,2012/11/17,1391/08/27
283,"28,500","28,500","28,500","28,500",500,1.79%,2012/11/18,1391/08/28
284,"28,000","28,000","28,000","28,000",1500,5.66%,2012/11/19,1391/08/29
285,"26,500","26,500","26,500","26,500",1900,7.17%,2012/11/20,1391/08/30
286,"28,400","28,400","28,400","28,400",600,2.11%,2012/11/21,1391/09/01
287,"28,400","28,400","29,000","29,000",-,-,2012/11/22,1391/09/02
288,"29,000","29,000","29,000","29,000",-,-,2012/11/23,1391/09/03
289,"29,000","29,000","29,000","29,000",-,-,2012/11/24,1391/09/04
290,"29,000","29,000","29,000","29,000",100,0.35%,2012/11/25,1391/09/05
291,"28,900","28,900","28,900","28,900",900,3.21%,2012/11/26,1391/09/06
292,"28,000","28,000","28,000","28,000",1000,3.57%,2012/11/27,1391/09/07
293,"29,000","29,000","29,000","29,000",300,1.05%,2012/11/28,1391/09/08
294,"28,700","28,700","28,700","28,700",800,2.79%,2012/11/29,1391/09/09
295,"29,500","29,500","29,500","29,500",200,0.68%,2012/12/01,1391/09/11
296,"29,300","29,300","29,300","29,300",-,-,2012/12/02,1391/09/12
297,"29,300","29,300","29,300","29,300",200,0.69%,2012/12/03,1391/09/13
298,"29,100","29,100","29,100","29,100",200,0.69%,2012/12/04,1391/09/14
299,"29,300","29,300","29,300","29,300",-,-,2012/12/05,1391/09/15
300,"29,300","29,300","29,300","29,300",-,-,2012/12/06,1391/09/16
301,"29,300","29,300","29,300","29,300",1200,4.1%,2012/12/07,1391/09/17
302,"30,500","30,500","30,500","30,500",1500,5.17%,2012/12/08,1391/09/18
303,"29,000","29,000","29,000","29,000",800,2.76%,2012/12/09,1391/09/19
304,"29,800","29,800","29,800","29,800",300,1.01%,2012/12/10,1391/09/20
305,"30,100","30,100","30,100","30,100",150,0.5%,2012/12/11,1391/09/21
306,"29,950","29,950","29,950","29,950",250,0.83%,2012/12/12,1391/09/22
307,"30,200","30,200","30,200","30,200",500,1.68%,2012/12/13,1391/09/23
308,"29,700","29,700","29,700","29,700",300,1.01%,2012/12/15,1391/09/25
309,"30,000","30,000","30,000","30,000",330,1.1%,2012/12/16,1391/09/26
310,"30,000","30,000","30,330","30,330",770,2.54%,2012/12/17,1391/09/27
311,"30,900","30,900","31,100","31,100",250,0.81%,2012/12/18,1391/09/28
312,"31,250","30,850","31,350","30,850",150,0.49%,2012/12/19,1391/09/29
313,"31,000","31,000","31,000","31,000",700,2.26%,2012/12/20,1391/09/30
314,"31,500","31,300","31,700","31,700",700,2.21%,2012/12/22,1391/10/02
315,"31,800","31,800","32,400","32,400",920,2.84%,2012/12/23,1391/10/03
316,"33,500","33,320","33,500","33,320",-,-,2012/12/24,1391/10/04
317,"34,200","33,320","34,200","33,320",570,1.74%,2012/12/25,1391/10/05
318,"32,640","32,480","33,280","32,750",150,0.46%,2012/12/26,1391/10/06
319,"32,850","32,600","32,850","32,600",500,1.56%,2012/12/27,1391/10/07
320,"32,800","32,100","32,800","32,100",200,0.62%,2012/12/29,1391/10/09
321,"31,950","31,600","32,300","32,300",100,0.31%,2012/12/30,1391/10/10
322,"32,900","32,400","32,900","32,400",-,-,2012/12/31,1391/10/11
323,"32,400","32,400","32,550","32,400",50,0.15%,2013/01/01,1391/10/12
324,"32,350","32,350","32,500","32,450",100,0.31%,2013/01/02,1391/10/13
325,"32,350","32,350","32,350","32,350",110,0.34%,2013/01/05,1391/10/16
326,"32,400","32,330","32,460","32,460",110,0.34%,2013/01/06,1391/10/17
327,"32,400","32,300","32,400","32,350",310,0.96%,2013/01/07,1391/10/18
328,"32,420","32,400","32,660","32,660",190,0.58%,2013/01/08,1391/10/19
329,"32,550","32,550","33,250","32,850",50,0.15%,2013/01/09,1391/10/20
330,"32,800","32,800","32,800","32,800",80,0.24%,2013/01/10,1391/10/21
331,"32,700","32,700","33,080","32,880",20,0.06%,2013/01/13,1391/10/24
332,"32,900","32,850","32,950","32,900",150,0.46%,2013/01/14,1391/10/25
333,"32,930","32,900","33,100","33,050",-,-,2013/01/15,1391/10/26
334,"33,300","33,010","33,300","33,050",-,-,2013/01/16,1391/10/27
335,"33,080","33,050","33,080","33,050",350,1.06%,2013/01/17,1391/10/28
336,"33,150","33,150","33,400","33,400",700,2.1%,2013/01/19,1391/10/30
337,"33,300","33,300","34,350","34,100",1050,3.08%,2013/01/20,1391/11/01
338,"34,400","34,400","35,430","35,150",1040,2.96%,2013/01/21,1391/11/02
339,"35,240","35,240","36,500","36,190",590,1.66%,2013/01/22,1391/11/03
340,"36,500","34,960","36,500","35,600",350,0.99%,2013/01/23,1391/11/04
341,"35,400","35,200","35,400","35,250",250,0.71%,2013/01/24,1391/11/05
342,"35,000","35,000","35,500","35,500",1020,2.87%,2013/01/26,1391/11/07
343,"35,600","35,600","36,520","36,520",20,0.05%,2013/01/27,1391/11/08
344,"36,300","36,000","36,710","36,500",100,0.27%,2013/01/28,1391/11/09
345,"36,600","36,600","36,600","36,600",1350,3.69%,2013/01/29,1391/11/10
346,"36,800","36,800","38,100","37,950",950,2.5%,2013/01/30,1391/11/11
347,"37,800","37,800","38,900","38,900",700,1.83%,2013/01/31,1391/11/12
348,"39,400","37,800","39,700","38,200",100,0.26%,2013/02/02,1391/11/14
349,"38,100","37,800","38,100","38,100",150,0.39%,2013/02/03,1391/11/15
350,"37,700","37,700","38,250","38,250",250,0.65%,2013/02/04,1391/11/16
351,"38,900","38,500","38,900","38,500",1350,3.63%,2013/02/05,1391/11/17
352,"37,700","37,150","37,700","37,150",1050,2.83%,2013/02/06,1391/11/18
353,"37,900","37,900","38,200","38,200",300,0.79%,2013/02/07,1391/11/19
354,"38,250","38,250","38,500","38,500",800,2.12%,2013/02/09,1391/11/21
355,"38,300","37,700","38,300","37,700",500,1.34%,2013/02/11,1391/11/23
356,"37,500","37,200","37,500","37,200",700,1.92%,2013/02/12,1391/11/24
357,"36,000","35,900","36,500","36,500",1000,2.74%,2013/02/13,1391/11/25
358,"36,900","36,900","37,500","37,500",200,0.54%,2013/02/14,1391/11/26
359,"37,450","37,140","37,450","37,300",500,1.36%,2013/02/16,1391/11/28
360,"37,000","36,800","37,000","36,800",300,0.82%,2013/02/17,1391/11/29
361,"36,600","36,600","37,100","37,100",150,0.4%,2013/02/18,1391/11/30
362,"37,400","37,250","37,500","37,250",350,0.95%,2013/02/19,1391/12/01
363,"36,800","36,800","37,100","36,900",150,0.41%,2013/02/20,1391/12/02
364,"36,700","36,700","36,750","36,750",50,0.14%,2013/02/21,1391/12/03
365,"37,000","36,800","37,100","36,800",50,0.14%,2013/02/23,1391/12/05
366,"36,650","36,550","36,750","36,750",710,1.93%,2013/02/24,1391/12/06
367,"36,890","36,890","37,460","37,460",190,0.51%,2013/02/25,1391/12/07
368,"37,450","37,450","37,850","37,650",600,1.62%,2013/02/26,1391/12/08
369,"37,900","37,050","37,900","37,050",300,0.82%,2013/02/27,1391/12/09
370,"37,000","36,750","37,000","36,750",300,0.82%,2013/02/28,1391/12/10
371,"36,500","36,450","36,650","36,450",1550,4.44%,2013/03/02,1391/12/12
372,"36,100","34,900","36,100","34,900",1850,5.6%,2013/03/03,1391/12/13
373,"33,900","32,850","33,900","33,050",1350,4.08%,2013/03/04,1391/12/14
374,"33,300","33,300","34,700","34,400",1500,4.36%,2013/03/05,1391/12/15
375,"34,800","34,800","35,900","35,900",200,0.56%,2013/03/06,1391/12/16
376,"36,400","35,700","36,400","35,700",900,2.59%,2013/03/07,1391/12/17
377,"35,450","34,800","35,450","34,800",50,0.14%,2013/03/09,1391/12/19
378,"34,850","34,450","34,850","34,750",350,1.01%,2013/03/10,1391/12/20
379,"35,300","34,900","35,500","35,100",350,1.01%,2013/03/11,1391/12/21
380,"35,050","34,700","35,050","34,750",350,1.02%,2013/03/12,1391/12/22
381,"34,300","34,100","34,450","34,400",400,1.18%,2013/03/13,1391/12/23
